,Iteration,Classifier,AUC,Precision,Recall
406,101,RF,0.8412698412698413,0.9310344827586207,0.7714285714285715
407,101,Dummy,0.45158730158730154,0.6857142857142857,0.6857142857142857
408,102,SVC_rec,0.7761904761904761,0.6666666666666666,0.9714285714285714
409,102,SVC_prec,0.8682539682539683,0.96,0.6857142857142857
410,102,RF,0.8666666666666666,0.8529411764705882,0.8285714285714286
411,102,Dummy,0.538888888888889,0.5952380952380952,0.7142857142857143
412,103,SVC_rec,0.7904761904761904,0.6862745098039216,1.0
413,103,SVC_prec,0.7904761904761904,0.8666666666666667,0.7428571428571429
414,103,RF,0.8047619047619048,0.8529411764705882,0.8285714285714286
415,103,Dummy,0.5103174603174603,0.7297297297297297,0.7714285714285715
416,104,SVC_rec,0.773015873015873,0.6730769230769231,1.0
417,104,SVC_prec,0.8301587301587301,0.9047619047619048,0.5428571428571428
418,104,RF,0.8285714285714286,0.8709677419354839,0.7714285714285715
419,104,Dummy,0.4103174603174603,0.6857142857142857,0.6857142857142857
420,105,SVC_rec,0.8063492063492064,0.6730769230769231,1.0
421,105,SVC_prec,0.8444444444444444,0.9285714285714286,0.7428571428571429
422,105,RF,0.8301587301587302,0.8055555555555556,0.8285714285714286
423,105,Dummy,0.5928571428571429,0.6666666666666666,0.6285714285714286
424,106,SVC_rec,0.692063492063492,0.6458333333333334,0.8857142857142857
425,106,SVC_prec,0.746031746031746,0.8846153846153846,0.6571428571428571
426,106,RF,0.7380952380952381,0.7714285714285715,0.7714285714285715
427,106,Dummy,0.5365079365079365,0.6216216216216216,0.6571428571428571
428,107,SVC_rec,0.7841269841269841,0.68,0.9714285714285714
429,107,SVC_prec,0.8809523809523809,0.9545454545454546,0.6
430,107,RF,0.8206349206349206,0.7941176470588235,0.7714285714285715
431,107,Dummy,0.5674603174603174,0.6774193548387096,0.6
432,108,SVC_rec,0.834920634920635,0.6808510638297872,0.9142857142857143
433,108,SVC_prec,0.846031746031746,0.9565217391304348,0.6285714285714286
434,108,RF,0.8460317460317459,0.8709677419354839,0.7714285714285715
435,108,Dummy,0.4277777777777778,0.6,0.5142857142857142
436,109,SVC_rec,0.7857142857142857,0.6862745098039216,1.0
437,109,SVC_prec,0.7984126984126984,0.8846153846153846,0.6571428571428571
438,109,RF,0.8285714285714286,0.8181818181818182,0.7714285714285715
439,109,Dummy,0.6071428571428572,0.6666666666666666,0.6857142857142857
440,110,SVC_rec,0.8428571428571427,0.6730769230769231,1.0
441,110,SVC_prec,0.9095238095238096,0.9615384615384616,0.7142857142857143
442,110,RF,0.9317460317460318,0.9393939393939394,0.8857142857142857
443,110,Dummy,0.49444444444444446,0.5454545454545454,0.5142857142857142
444,111,SVC_rec,0.7746031746031746,0.6666666666666666,0.9714285714285714
445,111,SVC_prec,0.8698412698412699,0.9047619047619048,0.5428571428571428
446,111,RF,0.8174603174603174,0.8125,0.7428571428571429
447,111,Dummy,0.4380952380952381,0.7142857142857143,0.7142857142857143
448,112,SVC_rec,0.7873015873015873,0.6666666666666666,0.9714285714285714
449,112,SVC_prec,0.8936507936507937,0.9545454545454546,0.6
450,112,RF,0.8968253968253969,0.8823529411764706,0.8571428571428571
451,112,Dummy,0.4253968253968254,0.6285714285714286,0.6285714285714286
452,113,SVC_rec,0.8571428571428571,0.6666666666666666,0.9714285714285714
453,113,SVC_prec,0.9412698412698414,1.0,0.8285714285714286
454,113,RF,0.9571428571428572,0.868421052631579,0.9428571428571428
455,113,Dummy,0.5507936507936508,0.7105263157894737,0.7714285714285715
456,114,SVC_rec,0.8269841269841269,0.6666666666666666,0.9142857142857143
457,114,SVC_prec,0.873015873015873,0.9615384615384616,0.7142857142857143
458,114,RF,0.834920634920635,0.8571428571428571,0.8571428571428571
459,114,Dummy,0.48095238095238096,0.6052631578947368,0.6571428571428571
460,115,SVC_rec,0.8015873015873016,0.6666666666666666,0.9714285714285714
461,115,SVC_prec,0.8492063492063492,0.9166666666666666,0.6285714285714286
462,115,RF,0.8523809523809522,0.8571428571428571,0.8571428571428571
463,115,Dummy,0.4801587301587301,0.6875,0.6285714285714286
464,116,SVC_rec,0.8365079365079364,0.6538461538461539,0.9714285714285714
465,116,SVC_prec,0.8555555555555556,0.9032258064516129,0.8
466,116,RF,0.807936507936508,0.8333333333333334,0.8571428571428571
467,116,Dummy,0.49444444444444446,0.65,0.7428571428571429
468,117,SVC_rec,0.7587301587301587,0.6730769230769231,1.0
469,117,SVC_prec,0.892063492063492,0.9230769230769231,0.6857142857142857
470,117,RF,0.9,0.8648648648648649,0.9142857142857143
471,117,Dummy,0.49603174603174605,0.6363636363636364,0.6
472,118,SVC_rec,0.7357142857142858,0.6538461538461539,0.9714285714285714
473,118,SVC_prec,0.8238095238095238,0.9565217391304348,0.6285714285714286
474,118,RF,0.780952380952381,0.8387096774193549,0.7428571428571429
475,118,Dummy,0.4396825396825397,0.7272727272727273,0.6857142857142857
476,119,SVC_rec,0.7333333333333333,0.6666666666666666,0.9714285714285714
477,119,SVC_prec,0.8603174603174603,1.0,0.5428571428571428
478,119,RF,0.7968253968253968,0.7647058823529411,0.7428571428571429
479,119,Dummy,0.45396825396825397,0.6571428571428571,0.6571428571428571
480,120,SVC_rec,0.6714285714285714,0.6730769230769231,1.0
481,120,SVC_prec,0.7555555555555555,0.8181818181818182,0.5142857142857142
482,120,RF,0.753968253968254,0.8181818181818182,0.7714285714285715
483,120,Dummy,0.5095238095238096,0.6363636363636364,0.6
484,121,SVC_rec,0.8015873015873016,0.6666666666666666,0.9714285714285714
485,121,SVC_prec,0.8968253968253967,0.9259259259259259,0.7142857142857143
486,121,RF,0.861904761904762,0.8378378378378378,0.8857142857142857
487,121,Dummy,0.5087301587301587,0.65625,0.6
488,122,SVC_rec,0.8111111111111111,0.6666666666666666,0.9714285714285714
489,122,SVC_prec,0.8365079365079365,0.9130434782608695,0.6
490,122,RF,0.8,0.7941176470588235,0.7714285714285715
491,122,Dummy,0.3833333333333333,0.6875,0.6285714285714286
492,123,SVC_rec,0.8190476190476191,0.6730769230769231,1.0
493,123,SVC_prec,0.9142857142857143,0.9310344827586207,0.7714285714285715
494,123,RF,0.8968253968253969,0.8421052631578947,0.9142857142857143
495,123,Dummy,0.5523809523809524,0.7096774193548387,0.6285714285714286
496,124,SVC_rec,0.7857142857142858,0.6538461538461539,0.9714285714285714
497,124,SVC_prec,0.9063492063492063,0.9583333333333334,0.6571428571428571
498,124,RF,0.8428571428571429,0.9,0.7714285714285715
499,124,Dummy,0.4666666666666667,0.65625,0.6
500,125,SVC_rec,0.807936507936508,0.660377358490566,1.0
501,125,SVC_prec,0.9380952380952381,0.92,0.6571428571428571
502,125,RF,0.8682539682539683,0.8571428571428571,0.8571428571428571
503,125,Dummy,0.46587301587301577,0.675,0.7714285714285715
504,126,SVC_rec,0.8047619047619048,0.673469387755102,0.9428571428571428
505,126,SVC_prec,0.8587301587301588,0.9090909090909091,0.5714285714285714
506,126,RF,0.807936507936508,0.8055555555555556,0.8285714285714286
507,126,Dummy,0.5785714285714285,0.6666666666666666,0.6285714285714286
508,127,SVC_rec,0.7000000000000001,0.6538461538461539,0.9714285714285714
509,127,SVC_prec,0.8333333333333333,0.9130434782608695,0.6
510,127,RF,0.7880952380952381,0.8055555555555556,0.8285714285714286
511,127,Dummy,0.5515873015873016,0.6363636363636364,0.6
512,128,SVC_rec,0.7746031746031745,0.66,0.9428571428571428
513,128,SVC_prec,0.834920634920635,0.9583333333333334,0.6571428571428571
514,128,RF,0.8238095238095238,0.8275862068965517,0.6857142857142857
515,128,Dummy,0.5095238095238096,0.6585365853658537,0.7714285714285715
516,129,SVC_rec,0.7603174603174604,0.6730769230769231,1.0
517,129,SVC_prec,0.8158730158730159,0.8666666666666667,0.7428571428571429
518,129,RF,0.7936507936507936,0.8666666666666667,0.7428571428571429
519,129,Dummy,0.5777777777777778,0.65625,0.6
520,130,SVC_rec,0.8031746031746031,0.6666666666666666,0.9714285714285714
521,130,SVC_prec,0.8333333333333333,0.9130434782608695,0.6
522,130,RF,0.8507936507936508,0.8857142857142857,0.8857142857142857
523,130,Dummy,0.5222222222222223,0.6923076923076923,0.7714285714285715
524,131,SVC_rec,0.7523809523809525,0.6470588235294118,0.9428571428571428
525,131,SVC_prec,0.8269841269841269,0.9,0.7714285714285715
526,131,RF,0.7968253968253969,0.8181818181818182,0.7714285714285715
527,131,Dummy,0.5666666666666667,0.7027027027027027,0.7428571428571429
528,132,SVC_rec,0.6714285714285715,0.66,0.9428571428571428
529,132,SVC_prec,0.834920634920635,0.9,0.5142857142857142
530,132,RF,0.7666666666666668,0.8125,0.7428571428571429
531,132,Dummy,0.45396825396825397,0.7027027027027027,0.7428571428571429
532,133,SVC_rec,0.7603174603174603,0.6938775510204082,0.9714285714285714
533,133,SVC_prec,0.784126984126984,0.8461538461538461,0.6285714285714286
534,133,RF,0.7825396825396826,0.8235294117647058,0.8
535,133,Dummy,0.5928571428571429,0.6842105263157895,0.7428571428571429
536,134,SVC_rec,0.8571428571428572,0.6666666666666666,0.9714285714285714
537,134,SVC_prec,0.8539682539682539,0.9090909090909091,0.5714285714285714
538,134,RF,0.8253968253968254,0.9259259259259259,0.7142857142857143
539,134,Dummy,0.4801587301587301,0.6756756756756757,0.7142857142857143
540,135,SVC_rec,0.8873015873015873,0.660377358490566,1.0
541,135,SVC_prec,0.8301587301587301,0.9642857142857143,0.7714285714285715
542,135,RF,0.9238095238095239,0.9285714285714286,0.7428571428571429
543,135,Dummy,0.5373015873015873,0.6896551724137931,0.5714285714285714
544,136,SVC_rec,0.8587301587301587,0.6730769230769231,1.0
545,136,SVC_prec,0.9365079365079365,1.0,0.7428571428571429
546,136,RF,0.9095238095238095,0.8529411764705882,0.8285714285714286
547,136,Dummy,0.5222222222222223,0.59375,0.5428571428571428
548,137,SVC_rec,0.915873015873016,0.7,1.0
549,137,SVC_prec,0.9222222222222222,0.9285714285714286,0.7428571428571429
550,137,RF,0.9182539682539682,0.9375,0.8571428571428571
551,137,Dummy,0.5373015873015873,0.8275862068965517,0.6857142857142857
552,138,SVC_rec,0.7698412698412698,0.6666666666666666,0.9714285714285714
553,138,SVC_prec,0.9095238095238096,1.0,0.6285714285714286
554,138,RF,0.9031746031746032,0.9032258064516129,0.8
555,138,Dummy,0.7047619047619048,0.6176470588235294,0.6
556,139,SVC_rec,0.7920634920634921,0.66,0.9428571428571428
557,139,SVC_prec,0.8158730158730159,0.9130434782608695,0.6
558,139,RF,0.8412698412698413,0.8666666666666667,0.7428571428571429
559,139,Dummy,0.4531746031746032,0.7368421052631579,0.8
560,140,SVC_rec,0.7349206349206349,0.66,0.9428571428571428
561,140,SVC_prec,0.8666666666666666,0.9130434782608695,0.6
562,140,RF,0.8126984126984128,0.8333333333333334,0.7142857142857143
563,140,Dummy,0.49603174603174605,0.675,0.7714285714285715
564,141,SVC_rec,0.853968253968254,0.6666666666666666,0.9714285714285714
565,141,SVC_prec,0.9015873015873015,0.9354838709677419,0.8285714285714286
566,141,RF,0.8841269841269842,0.8888888888888888,0.9142857142857143
567,141,Dummy,0.4111111111111111,0.7297297297297297,0.7714285714285715
568,142,SVC_rec,0.6944444444444444,0.6538461538461539,0.9714285714285714
569,142,SVC_prec,0.8095238095238096,0.8571428571428571,0.6857142857142857
570,142,RF,0.7698412698412699,0.7567567567567568,0.8
571,142,Dummy,0.45396825396825397,0.6923076923076923,0.7714285714285715
572,143,SVC_rec,0.734920634920635,0.64,0.9142857142857143
573,143,SVC_prec,0.7666666666666666,0.8666666666666667,0.7428571428571429
574,143,RF,0.773015873015873,0.8108108108108109,0.8571428571428571
575,143,Dummy,0.4531746031746032,0.6756756756756757,0.7142857142857143
576,144,SVC_rec,0.7936507936507936,0.7,1.0
577,144,SVC_prec,0.9253968253968254,0.9565217391304348,0.6285714285714286
578,144,RF,0.9015873015873016,0.8421052631578947,0.9142857142857143
579,144,Dummy,0.4087301587301587,0.6129032258064516,0.5428571428571428
580,145,SVC_rec,0.7968253968253969,0.68,0.9714285714285714
581,145,SVC_prec,0.8222222222222222,0.875,0.8
582,145,RF,0.819047619047619,0.8108108108108109,0.8571428571428571
583,145,Dummy,0.4523809523809524,0.6756756756756757,0.7142857142857143
584,146,SVC_rec,0.7888888888888889,0.660377358490566,1.0
585,146,SVC_prec,0.8666666666666667,0.9230769230769231,0.6857142857142857
586,146,RF,0.819047619047619,0.7837837837837838,0.8285714285714286
587,146,Dummy,0.48095238095238096,0.7352941176470589,0.7142857142857143
588,147,SVC_rec,0.8476190476190476,0.6538461538461539,0.9714285714285714
589,147,SVC_prec,0.8698412698412699,0.96,0.6857142857142857
590,147,RF,0.834920634920635,0.8823529411764706,0.8571428571428571
591,147,Dummy,0.49523809523809526,0.6756756756756757,0.7142857142857143
592,148,SVC_rec,0.8293650793650793,0.6862745098039216,1.0
593,148,SVC_prec,0.9031746031746032,0.9230769230769231,0.6857142857142857
594,148,RF,0.8904761904761904,0.8823529411764706,0.8571428571428571
595,148,Dummy,0.5230158730158729,0.6818181818181818,0.8571428571428571
596,149,SVC_rec,0.7253968253968254,0.6538461538461539,0.9714285714285714
597,149,SVC_prec,0.8396825396825398,0.8571428571428571,0.6857142857142857
598,149,RF,0.8,0.7837837837837838,0.8285714285714286
599,149,Dummy,0.48095238095238096,0.6388888888888888,0.6571428571428571
600,150,SVC_rec,0.8793650793650793,0.660377358490566,1.0
601,150,SVC_prec,0.9047619047619049,0.9333333333333333,0.8
602,150,RF,0.9206349206349206,0.8717948717948718,0.9714285714285714
603,150,Dummy,0.4523809523809524,0.6923076923076923,0.7714285714285715
604,151,SVC_rec,0.8126984126984127,0.6666666666666666,0.9714285714285714
605,151,SVC_prec,0.9174603174603174,1.0,0.6285714285714286
606,151,RF,0.8873015873015873,0.8387096774193549,0.7428571428571429
607,151,Dummy,0.538888888888889,0.6923076923076923,0.7714285714285715
608,152,SVC_rec,0.9063492063492065,0.68,0.9714285714285714
609,152,SVC_prec,0.8904761904761904,1.0,0.6285714285714286
610,152,RF,0.9603174603174603,0.967741935483871,0.8571428571428571
611,152,Dummy,0.5793650793650794,0.6451612903225806,0.5714285714285714
612,153,SVC_rec,0.8349206349206348,0.6938775510204082,0.9714285714285714
613,153,SVC_prec,0.8888888888888888,0.9285714285714286,0.7428571428571429
614,153,RF,0.8777777777777778,0.8529411764705882,0.8285714285714286
615,153,Dummy,0.45396825396825397,0.7058823529411765,0.6857142857142857
616,154,SVC_rec,0.8285714285714285,0.68,0.9714285714285714
617,154,SVC_prec,0.8873015873015871,1.0,0.6285714285714286
618,154,RF,0.8746031746031746,0.9285714285714286,0.7428571428571429
619,154,Dummy,0.426984126984127,0.5675675675675675,0.6
620,155,SVC_rec,0.780952380952381,0.673469387755102,0.9428571428571428
621,155,SVC_prec,0.8857142857142857,0.9615384615384616,0.7142857142857143
622,155,RF,0.8365079365079364,0.8181818181818182,0.7714285714285715
623,155,Dummy,0.5507936507936508,0.7058823529411765,0.6857142857142857
624,156,SVC_rec,0.7857142857142857,0.660377358490566,1.0
625,156,SVC_prec,0.9142857142857143,0.96,0.6857142857142857
626,156,RF,0.8603174603174603,0.8333333333333334,0.8571428571428571
627,156,Dummy,0.46746031746031746,0.75,0.6857142857142857
628,157,SVC_rec,0.7158730158730158,0.6538461538461539,0.9714285714285714
629,157,SVC_prec,0.8317460317460317,0.8529411764705882,0.8285714285714286
630,157,RF,0.8031746031746032,0.7894736842105263,0.8571428571428571
631,157,Dummy,0.49523809523809526,0.5806451612903226,0.5142857142857142
632,158,SVC_rec,0.8174603174603174,0.6538461538461539,0.9714285714285714
633,158,SVC_prec,0.838095238095238,0.9259259259259259,0.7142857142857143
634,158,RF,0.8301587301587302,0.8571428571428571,0.8571428571428571
635,158,Dummy,0.5246031746031746,0.7027027027027027,0.7428571428571429
636,159,SVC_rec,0.7253968253968254,0.6666666666666666,0.9714285714285714
637,159,SVC_prec,0.8269841269841269,0.8518518518518519,0.6571428571428571
638,159,RF,0.7365079365079366,0.8484848484848485,0.8
639,159,Dummy,0.48095238095238096,0.6333333333333333,0.5428571428571428
640,160,SVC_rec,0.861904761904762,0.660377358490566,1.0
641,160,SVC_prec,0.8920634920634921,0.9583333333333334,0.6571428571428571
642,160,RF,0.9412698412698414,0.8857142857142857,0.8857142857142857
643,160,Dummy,0.4825396825396826,0.6744186046511628,0.8285714285714286
644,161,SVC_rec,0.8134920634920635,0.68,0.9714285714285714
645,161,SVC_prec,0.8428571428571429,0.9259259259259259,0.7142857142857143
646,161,RF,0.8174603174603176,0.8484848484848485,0.8
647,161,Dummy,0.4253968253968254,0.6097560975609756,0.7142857142857143
648,162,SVC_rec,0.807936507936508,0.66,0.9428571428571428
649,162,SVC_prec,0.7857142857142857,0.8928571428571429,0.7142857142857143
650,162,RF,0.8269841269841269,0.8529411764705882,0.8285714285714286
651,162,Dummy,0.4825396825396826,0.6363636363636364,0.6
652,163,SVC_rec,0.8222222222222223,0.6538461538461539,0.9714285714285714
653,163,SVC_prec,0.8936507936507937,0.9615384615384616,0.7142857142857143
654,163,RF,0.8809523809523809,0.8529411764705882,0.8285714285714286
655,163,Dummy,0.6222222222222222,0.6842105263157895,0.7428571428571429
656,164,SVC_rec,0.8206349206349206,0.66,0.9428571428571428
657,164,SVC_prec,0.9174603174603175,1.0,0.6
658,164,RF,0.8571428571428572,0.9310344827586207,0.7714285714285715
659,164,Dummy,0.48095238095238096,0.6857142857142857,0.6857142857142857
660,165,SVC_rec,0.8349206349206351,0.6666666666666666,0.9714285714285714
661,165,SVC_prec,0.9571428571428572,1.0,0.6857142857142857
662,165,RF,0.9428571428571428,0.9142857142857143,0.9142857142857143
663,165,Dummy,0.49603174603174605,0.7631578947368421,0.8285714285714286
664,166,SVC_rec,0.8063492063492064,0.68,0.9714285714285714
665,166,SVC_prec,0.9095238095238095,0.9629629629629629,0.7428571428571429
666,166,RF,0.8698412698412699,0.8333333333333334,0.8571428571428571
667,166,Dummy,0.6634920634920636,0.7,0.8
668,167,SVC_rec,0.8682539682539682,0.6666666666666666,0.9714285714285714
669,167,SVC_prec,0.8761904761904762,0.9230769230769231,0.6857142857142857
670,167,RF,0.8492063492063492,0.8787878787878788,0.8285714285714286
671,167,Dummy,0.48095238095238096,0.6842105263157895,0.7428571428571429
672,168,SVC_rec,0.8507936507936508,0.6862745098039216,1.0
673,168,SVC_prec,0.8666666666666667,0.9285714285714286,0.7428571428571429
674,168,RF,0.8857142857142858,0.8484848484848485,0.8
675,168,Dummy,0.49603174603174605,0.6388888888888888,0.6571428571428571
676,169,SVC_rec,0.8,0.6538461538461539,0.9714285714285714
677,169,SVC_prec,0.853968253968254,0.9583333333333334,0.6571428571428571
678,169,RF,0.8142857142857143,0.8928571428571429,0.7142857142857143
679,169,Dummy,0.5373015873015873,0.6857142857142857,0.6857142857142857
680,170,SVC_rec,0.8603174603174604,0.6938775510204082,0.9714285714285714
681,170,SVC_prec,0.8968253968253969,0.9615384615384616,0.7142857142857143
682,170,RF,0.8761904761904763,0.8529411764705882,0.8285714285714286
683,170,Dummy,0.3976190476190476,0.6470588235294118,0.6285714285714286
684,171,SVC_rec,0.7984126984126984,0.660377358490566,1.0
685,171,SVC_prec,0.9285714285714286,0.9259259259259259,0.7142857142857143
686,171,RF,0.8650793650793651,0.8333333333333334,0.8571428571428571
687,171,Dummy,0.3968253968253968,0.6666666666666666,0.6857142857142857
688,172,SVC_rec,0.7380952380952381,0.6730769230769231,1.0
689,172,SVC_prec,0.8825396825396826,0.9583333333333334,0.6571428571428571
690,172,RF,0.873015873015873,0.7631578947368421,0.8285714285714286
691,172,Dummy,0.46746031746031746,0.717948717948718,0.8
